scaffold,n_molecules,split
O=C1N[C@@]2(C=Cc3ccccc3O2)Oc2ccccc21,1,train
c1ccc(C2C3CCCCC3C3CCCCC32)cc1,1,train
O=C(Nc1cccnc1)Nc1cccnc1,1,train
O=c1c2cccc3cccc(c32)c2ncnn12,1,train
O=C1[C@@H]2[C@H](C(=O)N1c1ccc3ccccc3n1)[C@H]1C=C[C@@H]2C1,1,train
C=C1C2C=CCC1c1ccc(=O)[nH]c1C2,1,train
C=c1[nH]n(-c2ccccc2)c(=O)c1=CNC1CCCCC1,1,train
O=C(NN=C1C=CCC1)c1ccc2[nH]cnc2c1,1,train
c1ncn(C2CCCCO2)n1,1,train
c1ccc2c(c1)Cc1cccnc1O2,1,train
c1c[nH]c(-c2ccnc3c2CCCCC3)c1,1,train
O=C(CN1C(=O)CC2(CCCC2)CC1=O)N1CCCCC1,1,train
O=C(C=CC1CC=CCC1)NCCCn1ccnc1,1,train
C=C1C(=O)O[C@H]2C3C(=O)CCC3CCC[C@@H]12,1,train
c1ccc(-c2ccnc(-c3ccccn3)c2)nc1,1,train
O=C(NC1CCCCC1)OCc1ccccc1,1,train
O=C1NC(=O)C2(CCCC2)N1,1,train
O=C1C=CC(=O)C(Nc2ccccc2)=C1,1,train
O=C(Cn1cncn1)NC1CCCCC1,1,train
c1ccc2c(C3CCNCC3)c[nH]c2c1,1,train
O=C(NN=Cc1cccnc1)C(=O)Nc1ccccc1,1,train
O=C1OC2(C(=O)N3CCc4ccccc43)CCC1C2,1,train
O=c1cc(-c2ccccc2)c2c(=O)[nH][nH]c2[nH]1,1,train
O=c1[nH]c(=O)c2c(ncn2CC2CC2)[nH]1,1,train
O=C(C=Cc1ccccc1)OCC1CCCO1,1,train
O=C(c1ccco1)N1CCN(C(=O)N2CCCCC2)CC1,1,train
c1ccc2n[nH]cc2c1,1,train
C=C1NCCc2ccccc21,1,train
O=C1C[C@@]2(C(=O)Nc3ccccc3)CCC1C2,1,train
O=C1C=CC(=O)c2cnccc21,1,train
c1ccc2c(c1)ccn1cccc21,1,train
c1ccc(-c2cnc(NCc3ccco3)[nH]2)cc1,1,train
O=C(NCc1ccccn1)C1CCCCC1,1,train
O=C(NCc1ccco1)c1cocn1,1,train
O=C(C=Cc1cccnc1)Nc1ccccc1,1,train
O=C(C=C1NCCO1)NCc1ccco1,1,train
O=C(Cc1ccccc1)NNC1=CC(=O)OC1,1,train
O=C(NN=Cc1cccc2cccnc12)C1CCCN1,1,train
O=C(OCC(=O)c1ccccc1)C(=O)c1ccccc1,1,train
c1ccc(-c2ccoc2)cc1,1,train
c1ccc2c(c1)cc1ccc3cncc4ccc2c1c34,1,train
c1ccc(COc2ccc(OCCN3CCCC3)cc2)cc1,1,train
O=C1C(=Cc2ccccc2)C=NN1c1ccccc1,1,train
O=C(NC1CC1)c1coc(CN(C(=O)C2CC2)C2CC2)n1,1,train
c1ccc2cc3c(ccc4c5ccccc5ccc34)cc2c1,1,train
c1cc2ccc3ccnc4ccc(c1)c2c34,1,train
O=C(NCc1ccc[nH]1)C1CCCCC1,1,train
O=C(NC1CCCCC1)c1cc(-c2ccc[nH]2)n[nH]1,1,train
O=C(c1cnccn1)N1CCC[C@H](C(=O)N2CCCC2)C1,1,train
O=C(CCC1CCCCC1)Nc1ncn[nH]1,1,train
O=C(C=Cc1ccc2c(c1)OCO2)Oc1ccccc1,1,train
O=C1CC2=C(CCCC2)[C@H](c2ccccc2)O1,1,train
c1ccc(CNc2ncncn2)cc1,1,train
c1ccc2cc3c4c(ccc3cc2c1)CCCC4,1,train
N=C1CCCCCC1,1,train
O=C1C[C@]2(C(=O)NCCc3ccccc3)CCC1C2,1,train
O=C1/C(=C/c2ccccc2)N2CCC1CC2,1,train
O=C1c2ccccc2C(=O)N1C[C@@H]1CCCO1,1,train
c1ccc2[nH+]c3ccccc3cc2c1,1,train
c1ccc2cc(Nc3cnc[nH]3)ccc2c1,1,train
N=C1CCCc2onc(Cc3ccccc3)c21,1,train
c1ccc(C2CCCCN2)cc1,1,train
O=C(CCc1ccccc1)NCCc1ccccc1,1,train
O=C(NC1CC1)c1cc2ccccc2oc1=O,1,train
C(=NCc1cccnc1)c1ccccc1,1,train
c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,1,train
c1cc(CN2CCC(N3CCCCCC3)CC2)ccn1,1,train
N=C(Cc1ccccc1)c1ccccc1,1,train
O=C(CCCNC(=O)c1ccccc1)NN=Cc1ccco1,1,train
c1cncc(-c2ccnc(-c3cccnc3)c2)c1,1,train
c1ccc2c(N3CCNCC3)ccnc2c1,1,train
c1ccc2c(c1)CCc1cc3ccccc3cc1-2,1,train
O=C(CCNC(=O)c1ccoc1)Nc1ccccc1,1,train
O=C1C=Cc2c(ccc3c2ccc2ccccc23)C1=O,1,train
O=C(NC[C@H]1CCCO1)c1ccc2c(c1)OCO2,1,train
O=C1CCC[C@H](c2ccccc2)C1,1,train
c1ccc2c(c1)Nc1ccccc1C1OC21,1,train
O=C(CNC(=O)c1ccccc1)Nn1cnnc1,1,train
O=C1CCCC(c2ccccc2)N1,1,train
c1ccc(CCCNCc2ccccc2)cc1,1,train
O=C(NCc1ccccn1)c1cocn1,1,train
O=C(CON=Cc1ccccc1)NNC(=O)c1ccccc1,1,train
O=C1CC2CCC3C4CCCC4CCC3C2C1,1,train
O=C1CCCCCCCCCCC1,1,train
O=C(Cn1ccc2ccccc21)NC1CCCCC1,1,train
O=C(NCc1ccncc1)c1cccc2ccccc12,1,train
O=C(c1ccccc1)[C@@H](c1ccccc1)N1CCCC1,1,train
O=C1CCCc2[nH]nc(CCc3noc4c3C(=O)CCC4)c21,1,train
O=C1NC2=C(C(=O)CCC2)C(c2ccc3c(c2)OCO3)N1,1,train
O=C(C=C1Cc2ccccc2N1)CN1CCCC1,1,train
O=C(Nc1cccnc1)C1CCCCC1,1,train
O=C(NN=C1CCCCC1)[C@H]1C[C@H]1c1ccccc1,1,train
O=C(C=Cc1ccccc1)Oc1ccc2c(c1)OCO2,1,train
c1ccc(C2=NN[C@@H](c3ccccc3)C2)cc1,1,train
c1cncc(-c2ncco2)c1,1,train
O=C1CCCc2c1ccn2-c1ccc2c(c1)OCO2,1,train
O=C(Cc1ccc2c(c1)OCCO2)Nc1ccccc1,1,train
C(=NN1CCN(c2ccccn2)CC1)c1ccc[nH]1,1,train
O=C(C=Cc1nc2ccccc2[nH]1)NCc1ccco1,1,train
c1ccc(Nc2ccc3[nH]c4ccccc4c3c2)cc1,1,train
O=C(NCc1ccncc1)c1cccc2c1OCC2,1,train
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,1,train
O=C1c2ccccc2CCc2ccccc21,1,train
O=c1nc(Nc2ccc(N3CCCCC3)cc2)cn[nH]1,1,train
O=C1c2ccccc2C(=O)N1C[C@H]1CCCO1,1,train
O=C(CCc1ccccc1)NN=C1CCCC1,1,train
O=C(NC[C@@H]1CCCO1)c1ccc2ccccc2c1,1,train
O=c1cc(N2CCOCC2)c2ccccc2o1,1,train
c1ccc2nc3ccc4ccccc4c3cc2c1,1,train
O=C1[C@@H]2[C@H](C(=O)N1Cc1ccccc1)[C@H]1C=C[C@@H]2C1,1,train
O=C(c1ccccc1)[C@@H]1CCCNC1,1,train
O=c1cccc2n1CCN2c1ccccc1,1,train
N=C1CCCc2noc(Cc3ccccc3)c21,1,train
c1cc(-n2cnnn2)ccc1N1CCOCC1,1,train
O=C(N=C1CC2CCC1C2)c1ccco1,1,train
c1cc(N2CCNCC2)ncn1,1,train
O=C(/C=C/c1ccccc1)NCCc1c[nH]c2ccccc12,1,train
O=C(c1ccccc1)c1ccc2n1CCC2,1,train
O=C1NC(=O)[C@@H]2C=CC=C[C@@H]2N1,1,train
c1cc2c(c(OCCN3CCCCCC3)c1)OCCO2,1,train
O=C(c1ccccc1)n1cc(-c2nc3ccccc3o2)cn1,1,train
c1cnc(-c2ncon2)cn1,1,train
O=C1NC(c2ccccc2)COc2ccccc21,1,train
O=C1c2ccccc2C(=O)N1CCCC1OCCO1,1,train
c1nnn[nH]1,1,train
O=C(NN1CCNCC1)C12CC3CC(CC(C3)C1)C2,1,train
c1ccc(-c2cc(CN3CCCC3)no2)cc1,1,train
O=C1C(=Cc2nc3ccccc3[nH]2)C(=O)c2ccccc21,1,train
C1=CCC=CC1,1,train
O=c1ccc2ccc(Nc3ccccc3)cc2o1,1,train
O=C(COc1ccccc1)N1CCN=C1c1ccccc1,1,train
C1CCC(N2CCC(N3CCCC3)CC2)CC1,1,train
c1ccc(-c2ccccc2OCCN2CCCCC2)cc1,1,train
O=C(C=Cc1ccccc1)NN1CCOCC1,1,train
O=C1CCC(=O)N1Cn1nnc2ccccc21,1,train
O=C1CC(c2cccc(OC3CCCC3)c2)CN1,1,train
c1ccc(-c2nc(N3CCCC3)nc3ccccc23)cc1,1,train
c1ccc2c3c(c(CN4CCCC4)cc2c1)COC3,1,train
c1ccc(C(CCN2CCCC2)C2CCCCC2)cc1,1,train
C(=Cc1nc2cc(-c3ccccc3)ccc2o1)c1ccccc1,1,train
O=C(CCc1ccccc1)NNC(=O)[C@@H]1CC12CCC2,1,train
C(=Cc1ccccc1)C=NNc1ccc2nncn2n1,1,train
O=c1[nH][nH]c(=O)c2ccccc12,1,train
O=C1C=C2CCC[C@H]3C(=O)OC[C@@]23CC1,1,train
O=C(C=Cc1ccco1)Nn1cnnc1,1,train
O=C(Nc1ccccc1)OCc1ccccc1,1,train
O=C(CCC1CCCCC1)NCc1ccc2c(c1)OCO2,1,train
O=C(c1cccc(-c2ccccc2)c1)N1CCCCC1,1,train
O=c1[nH]c(=O)c2c(=O)c3[nH]cnc3[nH]c2[nH]1,1,train
C=C1C(=O)O[C@@H]2[C@H]3C=CC(=O)C3=CCC[C@@H]12,1,train
O=C(NN=C1CCCC1)c1cc(-c2ccccc2)n[nH]1,1,train
c1ccc(N=Nc2ccc(Nc3ccccc3)cc2)cc1,1,train
O=C(NCCc1ccccc1)c1cnc[nH]1,1,train
O=C(Cc1ccccc1)C(=O)Cc1c[nH]c2ccccc12,1,train
O=C(Cn1ccnc1)NC1CCCC1,1,train
c1ccc2c(c1)CC1=C(c3ccncc3)N=NC12,1,train
c1ccc(C2NCCc3c2[nH]c2ccccc32)nc1,1,train
O=C(Nc1cccnc1)c1cocn1,1,train
O=C(NCCNCc1ccco1)c1cccnc1,1,train
c1ccc2c(c1)nnn2CNC1CCCCC1,1,train
O=C(NCCc1ccccc1)C1CC1,1,train
c1ccc2c(c1)c(NN=C1CCCCCC1)nn1cnnc21,1,train
O=c1ccc2ccccc2n1-c1ccccc1,1,train
C=C(Cc1ccccc1)n1nnc2ccccc21,1,train
C1=C[C@@H]2CC=CC[C@H]2CC1,1,train
O=C(CC1CCCO1)NC1CCCCC1,1,train
c1ccc2c(c1)CCc1ccccc1-2,1,train
O=C(NC1CC1)c1ccc(CN2CCOCC2)cc1,1,train
c1n[nH]c(CCc2ncn[nH]2)n1,1,train
O=C(NC1=CC(=O)c2ccccc2C1=O)c1ccccc1,1,train
c1ccc(C2=NNC(c3ccccc3)C2)cc1,1,train
O=C1CC[C@@H](c2cccc3ccccc23)N1,1,train
c1n[nH]c2cc3c(nc12)CCOC3,1,train
C1=CC(n2cnc3c(NC4CC4)ncnc32)CC1,1,train
O=C1C[C@@H](n2ccnc2)C(=O)N1c1ccccc1,1,train
c1ccc(NCCOc2cnon2)cc1,1,train
O=C(NNC(=O)[C@@H]1CC12CCC2)Nc1ccccc1,1,train
O=C1NCCC[C@H]1C(=O)N1CCc2ccccc21,1,train
c1coc(CNc2ncc3ccccc3n2)c1,1,train
O=C(ON=C1CC2CCC1C2)c1ccco1,1,train
O=C(Nc1ccon1)Oc1ccccc1,1,train
C(=NN=Cc1cnon1)c1ccccc1,1,train
O=c1cc(Nc2ccccn2)c2ccccc2o1,1,train
O=c1cc(N2CCCCCC2)[nH]c(=O)[nH]1,1,train
C1=NN(c2ccccc2)CN(c2ccccc2)C1,1,train
O=C1CCCN1CC#CCN1CCCC1,1,train
O=C(NC1CCCC1)c1ccccc1,1,train
O=c1ccc(-c2ccncc2)c[nH]1,1,train
O=C(NCCc1ccccc1)c1cnon1,1,train
O=c1cccccc1NC1CCCCC1,1,train
c1ccc2ncc(-c3ncon3)cc2c1,1,train
O=C1C(=O)N(c2ccccc2)c2ccccc21,1,train
O=C1C[C@H](NC[C@@H]2CCCO2)C(=O)N1c1ccccc1,1,train
O=C1OCCC1n1ncc2ccccc2c1=O,1,train
c1ncc2c(n1)NCCN2,1,train
c1ccc([C@@]2(CCN3CCCC3)CCCOC2)cc1,1,train
O=C1C[C@H](C(=O)Nc2ncccn2)[C@H](c2ccccc2)O1,1,train
C1CC2C3CC1C2C3,1,train
c1ccc(-c2onc3ccc(C4OCCO4)cc23)cc1,1,train
O=C(Cn1cncn1)Nc1ccccc1,1,train
O=C(Oc1cc(=O)[nH]c2ccccc12)c1ccccc1,1,train
c1ccc(CCOCCN2CCCC2)cc1,1,train
c1ccc2c(c1)-c1cccc3cc4ccccc4c-2c13,1,train
O=C(CCNC1CCCCC1)c1ccccc1,1,train
O=C(C=Cc1ccccc1)Nc1cccnc1,1,train
c1nc(N2CCOCC2)cc2c1CCCC2,1,train
c1ccc(CNCc2ccco2)cc1,1,train
O=C(Cn1cncn1)N1CCCCC1,1,train
O=C1C2C3C=CC(C3)C2C(=O)N1c1c[nH]c(=O)[nH]c1=O,1,train
C1=CCCCCCCC=CCC1,1,train
c1ccc(-c2cnc(N3CCCCC3)nc2)cc1,1,train
c1ccc2nc3[nH]ccc3nc2c1,1,train
O=C(Nc1cccc2ccccc12)ONC1=CN=NC1=O,1,train
O=C(Oc1cccnc1)c1ccc2c(c1)OCO2,1,train
c1ccc2c(c1)CC1CNCCC2C1,1,train
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,1,train
O=C(CCCc1ccccc1)NC[C@@H]1CCCO1,1,train
c1ccc2oc(-c3cccc4ccccc34)cc2c1,1,train
c1n[nH]c2c1[C@@H]1C[C@@H]1C2,1,train
O=C(Cn1cnc2ccccc21)NC1CCCCCC1,1,train
O=C(C1CCCC1)N1CCc2[nH]cnc(=O)c2C1,1,train
O=C(NCCCOc1ccccc1)N1CCCCC1,1,train
c1ccc(-c2ccc3ccccc3c2)cc1,1,train
O=C1NCCCCC1NCC1=CCC2CC1C2,1,train
O=C1CCC2c3ccccc3CC3(CCCC3)N12,1,train
c1cnc2c(c1)ccc1c2ccc2cccnc21,1,train
c1ccc(NC(Nc2ccccn2)c2ccco2)nc1,1,train
O=C1NC(Cc2ccc3[nH]ccc3c2)CO1,1,train
O=C(Nc1ccnc2ccccc12)C1CC1,1,train
O=C1CCCCC=CCCO1,1,train
O=C1N=COC1c1ccccc1,1,train
O=C(COc1ccccc1)c1ccccc1,1,train
c1cnc2nonc2n1,1,train
c1ccc(-c2[nH]nc3ncccc23)cc1,1,train
O=C(Nc1ccc2ccccc2c1)c1ccoc1,1,train
C(=NN=C1c2ccccc2-c2ccccc21)c1ccncc1,1,train
O=c1c2ccccc2nc2cc[nH]n12,1,train
O=C1CC(=O)c2[nH]cnc2N1,1,train
C1=C2CC3(CCC2CCC1)OCCO3,1,train
c1ccc2c(c1)cnc1[nH]ncc12,1,train
O=C1C(=Cc2ccccc2)N2CCC1CC2,1,train
O=C1OC(c2ccccc2)=N/C1=C/c1ccccc1,1,train
O=C(NCc1cn[nH]c1)c1ccccc1,1,train
N=C1CCNCC1,1,train
O=C1NCC=CN1C1CCCO1,1,train
O=C1C[C@H]2CCCCC2C=C1C1OCCO1,1,train
c1ccc(Cc2nn[nH]n2)cc1,1,train
O=C1C(=O)c2ccccc2C2=C1CCCO2,1,train
O=C(CCC1CCCCC1)NCc1ccncc1,1,train
O=C(c1ccncc1)N1CCN(C2CCCC2)CC1,1,train
O=C(Nc1nc2ccccc2[nH]1)C1CC2C=CC1C2,1,train
O=C(Nc1ncccn1)C1CCCCC1,1,train
C(Cc1ccccc1)=NNc1nc2ccccc2[nH]1,1,train
c1ccc(OCCCOc2ccccc2)cc1,1,train
O=c1cccc2n1CC1CC2CN2CCCC[C@H]12,1,train
c1ccc2cc3c(ccc4ncccc43)cc2c1,1,train
c1ccc(CCNCc2ccco2)cc1,1,train
O=C(CC1CCCCC1)NCc1cccnc1,1,train
O=C(NN=Cc1ccccc1)c1ccncc1,1,train
O=C(C=Cc1ccco1)NNC(=O)CCc1ccccc1,1,train
O=C(C1CC1)N(Cc1ncco1)C1CC1,1,train
C=C1OC(=O)c2ccccc21,1,train
O=C(CNCC1CCCO1)Nc1ccccc1,1,train
O=C1OC(c2ccccc2)=NC1=Cc1cccnc1,1,train
O=c1oc2ccccc2n1CCN1CCOCC1,1,train
O=c1occc2ccccc12,1,train
c1ccc2nc(-c3nc4ncccc4[nH]3)ccc2c1,1,train
O=C1C=C(Nc2ccccc2)C(=O)N1Cc1ccccc1,1,train
O=C(C=Cc1ccccc1)NN=Cc1ccccc1,1,train
O=C(C1=NNCC1c1ccccc1)c1ccco1,1,train
O=C1C[C@@H](NN2CCOCC2)C(=O)N1c1ccccc1,1,train
O=C(CCCc1ccccc1)NCc1ccc2c(c1)OCO2,1,train
O=c1ccc(-c2ccc3nccn3c2)c[nH]1,1,train
O=C1CCCN1c1ccc(N2CCCC2=O)cc1,1,train
O=C1NCC2CNC(=O)NC2N1,1,train
O=C(Nc1cn[nH]c1)c1cc[nH]n1,1,train
c1ccc2[nH]ncc2c1,1,train
O=C1C=CC(c2c[nH]c3ccccc23)N1,1,train
c1ccc2c(c1)[nH]c1cc3ccncc3cc12,1,train
O=C(CCC1CCCCC1)NC1CCNCC1,1,train
c1cnc2ccc(-c3nccc4c3[nH]c3ccccc34)cc2c1,1,train
O=C(Cc1ccccc1)NCCCN1CCCC1,1,train
O=C1C[C@@H](NCC2CC2)C(=O)N1c1ccccc1,1,train
c1ccc(-n2ncc3c2C2CCC3C2)cc1,1,train
O=C1O[C@]2(C(=O)NC3CCCCC3)CCC1C2,1,train
O=C(/C=C/c1ccco1)Nc1ccon1,1,train
c1ccc(CNC2CCN(Cc3cccnc3)CC2)cc1,1,train
O=C1C=CC2c3ccccc3O[C@@H]2C1,1,train
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,1,train
c1ccc(C2CCN(C3CCCCC3)CC2)cc1,1,train
c1cncc(-c2noc(-c3ccoc3)n2)c1,1,train
O=C(Nc1ccccc1)c1cc2ccccc2[nH]c1=O,1,train
O=C1CCCc2c1cnc1cc(-c3ccccc3)nn21,1,train
O=C([C@H]1CCCCN1C(=O)c1ccoc1)N1CCCC1,1,train
C1=CC2COCC(C1)C2,1,train
c1ccc(-c2nnn[nH]2)cc1,1,train
O=C1CC(c2ccccc2)CC(=O)C1=CNc1ccccc1,1,train
O=C(C=C1NCCc2ccccc21)N1CCOCC1,1,train
c1ccc(C2=NNC3(CCCC3)O2)cc1,1,train
O=C1CCCCN1CCc1c[nH]c2ccccc12,1,train
c1ccc2c3c(ccc2c1)-c1c(ccc2ccccc12)C3,1,train
O=c1cn[nH]c(-c2ccccc2)c1,1,train
c1ncc2ccn(C3CCCO3)c2n1,1,train
O=C1NC=NC2NCCNC12,1,train
O=C(CC=Cc1ccccc1)N1CCN=C1c1ccccc1,1,train
O=C(NCc1ccncc1)c1cc2ccccc2o1,1,train
O=C(NCCC1=CCCCC1)c1n[nH]c(=O)c2ccccc12,1,train
C(=Cc1ccc(N=Nc2ccccc2)cc1)c1ccccc1,1,train
c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,1,train
O=C(NCCn1ccc2ccccc21)C1CC1,1,train
c1ccc2nc(-c3cccc4ccccc34)ccc2c1,1,train
O=C(C=Cc1ccccc1)OCCc1ccccc1,1,train
c1cc(OCCNC2CCCCC2)c2c(c1)OCCO2,1,train
c1cc2c(nc1NC1CCCCC1)CCOC2,1,train
C1=CC(c2ccccc2)C=CN1,1,train
O=C(Cc1ccccc1)NN=Cc1ccncc1,1,train
O=C(NN=Cc1ccco1)c1ccc2ccccc2n1,1,train
C1=C[N+](N2CCOCC2)=NC1,1,train
O=c1cc[nH]c(Cc2ccccc2)n1,1,train
O=C(c1cnc2ccccn12)N1CCc2ccccc21,1,train
O=C(NCc1cn[nH]c1)Nc1ccccc1,1,train
c1cnc2[nH]ncc2c1,1,train
O=C1C2C3CCC(C3)C2C(=O)N1c1ccc2c(c1)CCC2,1,train
c1cncc(-c2cc3ccccc3[nH]2)c1,1,train
O=C1C(=O)c2ccccc2-c2ccccc21,1,train
O=C1C=C(NNC(=O)[C@H]2C[C@@H]3CC[C@H]2C3)CCC1,1,train
O=C(Nc1cn[nH]c1)c1ccn[nH]1,1,train
O=C1OOC(=O)[C@H](c2ccccc2)[C@H]1c1ccccc1,1,train
C1=NCC2c3ccccc3Cc3ccccc3N12,1,train
c1ccc(NN=C2CCNCC2)cc1,1,train
N=C1CCCc2occc21,1,train
O=C1c2c([nH]c3ccccc23)CCN1Cc1c[nH]cn1,1,train
C1=NC(Nc2ncc3ccccc3n2)=NCC1,1,train
c1ccc(CC23CC4CN(CCN(C4)C2)C3)cc1,1,train
O=C1CCCC(C(=O)c2ccccc2)C1,1,train
O=C(Oc1ccccc1)c1cc2ccccc2o1,1,train
O=c1cc(N2CCCCC2)nc2ccccn12,1,train
c1ccc2nc(-c3ccncc3)ccc2c1,1,train
O=C(Nc1ccc2ccccc2c1)C1CCCCC1,1,train
c1ccc2c(c1)C[C@@H]1NCCc3cccc-2c31,1,train
c1ccc2c(c1)C[C@H](CN1CCCCC1)O2,1,train
c1ccc(C2CCCNC2)cc1,1,train
c1cncc(-c2noc(CC3CCCCC3)n2)c1,1,train
O=C1NC(=O)[C@H]2[C@@H]1[C@@H]1C=C[C@H]2C12CC2,1,train
C(#CC1c2ccccc2-c2ccccc21)CN1CCCC1,1,train
O=C(c1ccccc1)N1N=CC[C@@H]1c1ccccc1,1,train
O=C(Cc1ccc2ccccc2c1)Oc1ccccc1,1,train
O=C1C=C2CC[C@H]3[C@@H]4CCC(=O)C4CC[C@@H]3C2CC1,1,train
c1ccc2c(c1)nc(NC[C@@H]1CCCO1)c1nncn12,1,train
O=c1[nH]cn[nH]1,1,train
c1ccc2c(c1)N1CCCCC1C1CCCCN21,1,train
O=C1CCNC(=O)N1CN1CCCCC1,1,train
c1ccc2c(c1)CCc1ccccc1CC2,1,train
O=C(NCc1ccco1)Nc1ccccc1,1,train
O=C1CC2(C(=O)Nc3ccncc3)CCC1C2,1,train
O=c1oc(-c2nn[nH]n2)nc2ccccc12,1,train
O=C1OC2CCC1C2,1,train
c1ccc2nc(-c3cn[nH]c3)ccc2c1,1,train
c1ccc2ncncc2c1,1,train
C=C1C(=O)c2cccc[n+]2C1=O,1,train
O=C(NC1CC2CCC(C1)N2)c1n[nH]c2ccccc12,1,train
c1ccc(Nc2ncnc(N3CCCC3)n2)cc1,1,train
O=C(/C=C/c1ccccc1)NCc1ccc[nH]1,1,train
c1ccc2c(c1)nc(NC1CCCCC1)c1nncn12,1,train
C(=C\C1(c2ccncc2)OCCO1)/c1ccccc1,1,train
O=c1ccc2c([nH]1)CCOC2,1,train
c1ccc(C2=C(c3ccccc3)OCCO2)cc1,1,train
c1ccc2c(c1)CC1NC2c2ccccc21,1,train
O=C(ON=C1CCCCCCC1)c1ccccc1,1,train
c1ccc(OCCCNc2ccccn2)cc1,1,train
O=C(Nc1ccccn1)c1cccc2ccccc12,1,train
c1c2c(nc3c1C1CC(C3)C1)CCCC2,1,train
[N+]=C(c1ccccc1)c1ccccc1,1,train
O=C(N=CN1CCCCC1)c1ccc2c(c1)OCO2,1,train
O=C(Nc1ccc2c(c1)CCC2)c1nc2ncccn2n1,1,train
c1ccc2c(c1)CCCN2CCCN1CCOCC1,1,train
O=C(CN(CC1CC1)C(=O)c1ccccc1)Nc1ccon1,1,train
O=C(Nc1ccon1)c1ccc(N2C(=O)CCC2=O)cc1,1,train
O=C(CCN(C(=O)c1cnccn1)C1CC1)N1CCCC1,1,train
C=C1C(=O)OC2CCCCC12,1,train
c1ccc2c3[nH]n4cnnc4nc-3nc2c1,1,train
O=C(CCc1ccccc1)NN=Cc1ccccn1,1,train
O=C(CCOc1ccccc1)Nc1ccccc1,1,train
c1cnc[nH+]c1,1,train
O=C(Nc1ccccc1)[C@@H]1CC12CCC2,1,train
O=C(c1cnccn1)N1CCC[C@@H](C(=O)N2CCCC2)C1,1,train
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1,train
O=C1CC(N2CCc3ccccc3C2)C(=O)NN1,1,train
N=c1cc2ccccc2c[nH]c1=N,1,train
O=C(OCc1ccccc1)C1CC1,1,train
O=C1NCCC[C@H]1C(=O)NC1CCCCC1,1,train
O=C(COC(=O)c1cc[nH]n1)NC1CCCCC1,1,train
O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,1,train
C(=Cc1ccco1)c1ccccn1,1,train
O=C(NCCN1CCOCC1)c1nc2ncccn2n1,1,train
O=C(c1c[nH]c(=O)c2ccccc12)N1CCCCCC1,1,train
O=C(Cc1ccccc1)NCCC1=CCCCC1,1,train
O=C1CCCCCC1=CNc1ccccc1,1,train
O=C1C[C@@H](C(=O)Nc2ncccn2)[C@H](c2ccccc2)O1,1,train
c1ccc(NCCN2CCCCC2)cc1,1,train
O=C(C=Cc1ccccc1)NNC(=O)COc1ccccc1,1,train
O=C(NCCc1c[nH]c2ccccc12)C1CC1,1,train
O=c1ccn(C2C=CCO2)c(=O)[nH]1,1,train
O=C(NN=C1CCCCC1)Nc1cnon1,1,train
O=C1C=C(N2CCOCC2)CCC1,1,train
c1ccc(OCc2ccc3c(c2)OCO3)cc1,1,train
c1ccc(COc2cccn3ccnc23)cc1,1,train
O=C1C=c2ccc3c(c2=N1)CCCC3,1,train
c1cc2c(cc1CN1CCCCC1)OCO2,1,train
O=c1cnc2ccccc2[nH]1,1,train
O=C(c1ccccc1)[C@H](c1ccccc1)N1CCCC1,1,train
c1ccc(CCNC2CCCCC2)nc1,1,train
c1cc(-c2cc(N3CCCCC3)ncn2)ccn1,1,train
O=C(c1ccco1)[C@@H]1C=NN(c2ccccc2)C1=O,1,train
c1cncc(Cc2ccc3occc3c2)c1,1,train
N=C1CCCc2c1[nH]c1ccccc21,1,train
O=C(Cc1ccccc1)N1CCc2[nH]cnc(=O)c2C1,1,train
N=C1CCCCC1n1cc[nH+]c1,1,train
O=C(OCCNC1CCCCC1)c1ccccc1,1,train
O=C(Cc1ccccc1)C(=O)Cc1ccccc1,1,train
c1ccc(-c2ccc(-c3ccn[nH]3)cc2)cc1,1,train
O=C(C=Cc1ccco1)NCc1nc2ccccc2[nH]1,1,train
O=C(NC1CCCCCCC1)C1COc2ccccc2O1,1,train
C(=Nn1cnnc1)c1cccn1-c1ccccc1,1,train
O=C1CCCC(=O)C1,1,train
O=C1C=C2CCC[C@@H]3C(=O)OC[C@]23CC1,1,train
O=c1ccc2c(ccc3ccccc32)o1,1,train
c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2,1,train
c1ccn(-c2ccc(N3CCOCC3)cc2)c1,1,train
c1ccc(-c2ccc3cccc(-c4ccccc4)c3c2)cc1,1,train
O=C1C(=Cc2ccccc2)C(=O)c2ccccc21,1,train
O=c1oc2ccccc2c2c1nnn2C1CCCCC1,1,train
O=C(OCCNCc1ccccc1)c1ccco1,1,train
c1c[nH]c(-c2nc3ccccn3c2NC2CCCCC2)c1,1,train
O=C(CCc1c[nH]c2ccccc12)NCc1ccco1,1,train
O=C1Nc2ccccc2C1c1ccccc1,1,train
O=C(COc1ccccc1)NCc1ccco1,1,train
O=c1ccn(C2CCCCCCC2)c(=O)[nH]1,1,train
